regionalschluessel,ags,name,nuts,gid,sp_id,dpr_id,shared_area
130715155167,13071167,Wustrow,DE80B,1,1,1,42400365.2234264
130715156011,13071011,Blankensee,DE80B,1,1,1,55857015.3567321
130715156012,13071012,Blumenholz,DE80B,1,1,1,42082118.7225979
130715156025,13071025,Carpin,DE80B,1,1,1,64310921.1399108
130715156042,13071042,Godendorf,DE80B,1,1,1,13927975.7135263
130715156058,13071058,Grünow,DE80B,1,1,1,23515485.0813276
130715156066,13071066,Hohenzieritz,DE80B,1,1,1,20737452.6233269
130715156075,13071075,Klein Vielen,DE80B,1,1,1,45709225.902265
130715156080,13071080,Kratzeburg,DE80B,1,1,1,55566379.8812759
130715156100,13071100,Möllenbeck,DE80B,1,1,1,36409524.6694186
130715156147,13071147,Userin,DE80B,1,1,1,46265803.6585428
130715156162,13071162,Wokuhl-Dabelow,DE80B,1,1,1,46300189.1576011
130715157009,13071009,Beseritz,DE80B,1,1,1,11087807.7391132
130715157010,13071010,Blankenhof,DE80B,1,1,1,18106701.1803309
130715157019,13071019,Brunn,DE80B,1,1,1,47818752.2190097
130715157104,13071104,Neddemin,DE80B,1,1,1,12640250.7481229
130715157108,13071108,Neuenkirchen,DE80B,1,1,1,23050939.7590297
130715157111,13071111,Neverin,DE80B,1,1,1,13062217.884383
130715157140,13071140,Sponholz,DE80B,1,1,1,26890630.8731686
130715157141,13071141,Staven,DE80B,1,1,1,14891216.4758913
130715157145,13071145,Trollenhagen,DE80B,1,1,1,17961734.7214203
130715157161,13071161,Woggersin,DE80B,1,1,1,6354405.97206879
130715157166,13071166,Wulkenzin,DE80B,1,1,1,21695416.7932297
130715157170,13071170,Zirzow,DE80B,1,1,1,9393027.84790547
130715158005,13071005,Ankershagen,DE80C,1,1,1,28233859.4621957
130715158101,13071101,Möllenhagen,DE80C,1,1,1,50008886.4422636
130715158115,13071115,Penzlin,DE80C,1,1,1,116030574.727796
130715158173,13071173,Kuckssee,DE80C,1,1,1,19247286.2833454
130715159003,13071003,Altenhof,DE80C,1,1,1,16777387.4063745
130715159013,13071013,Bollewick,DE80C,1,1,1,26706938.9531875
130715159020,13071020,Buchholz,DE80C,1,1,1,15458406.9430928
130715159023,13071023,Bütow,DE80C,1,1,1,26431981.5276557
130715159034,13071034,Fincken,DE80C,1,1,1,35115851.8155461
130715159045,13071045,Gotthun,DE80C,1,1,1,9951603.33879556
130715159046,13071046,Grabow-Below,DE80C,1,1,1,13522663.5030873
130715159053,13071053,Groß Kelle,DE80C,1,1,1,6789608.69873131
130715159073,13071073,Kieve,DE80C,1,1,1,15558669.3943442
130715159087,13071087,Lärz,DE80C,1,1,1,43208960.3927511
130715159088,13071088,Leizen,DE80C,1,1,1,27655764.2425039
130715159091,13071091,Ludorf,DE80C,1,1,1,48597585.9824713
130715159095,13071095,Massow,DE80C,1,1,1,17395297.8700471
130715159097,13071097,Melz,DE80C,1,1,1,17808903.6890748
130715159118,13071118,Priborn,DE80C,1,1,1,15422812.4289918
130715159122,13071122,Rechlin,DE80C,1,1,1,78438750.7559719
130715159124,13071124,Röbel/Müritz,DE80C,1,1,1,30766252.8653848
130715159133,13071133,Schwarz,DE80C,1,1,1,26595741.9874892
130715159137,13071137,Sietow,DE80C,1,1,1,16268157.2141076
130715159143,13071143,Stuer,DE80C,1,1,1,21534663.5932706
130715159152,13071152,Vipperow,DE80C,1,1,1,20463741.5004817
130715159165,13071165,Wredenhagen,DE80C,1,1,1,28588963.3259143
130715159168,13071168,Zepkow,DE80C,1,1,1,12521977.931073
130715160047,13071047,Grabowhöfe,DE80C,1,1,1,42895733.4557593
130715160056,13071056,Groß Plasten,DE80C,1,1,1,17473264.7080951
130715160063,13071063,Hohen Wangelin,DE80C,1,1,1,44359240.2170964
130715160069,13071069,Jabel,DE80C,1,1,1,66373359.7140398
130715160071,13071071,Kargow,DE80C,1,1,1,69498231.2233773
130715160077,13071077,Klink,DE80C,1,1,1,27681018.1673458
130715160078,13071078,Klocksin,DE80C,1,1,1,23887095.766559
130715160103,13071103,Moltzow,DE80C,1,1,1,46755855.3597966
130715160106,13071106,Neu Gaarz,DE80C,1,1,1,13320525.6750078
130715160144,13071144,Torgelow am See,DE80C,1,1,1,14186155.3726384
130715160149,13071149,Varchentin,DE80C,1,1,1,17144255.4753873
130715160154,13071154,Vollrathsruhe,DE80C,1,1,1,31430649.1315792
130715160172,13071172,Peenehagen,DE80C,1,1,1,54707283.1805162
130715160174,13071174,Dratow-Schloen,DE80C,1,1,1,36396639.9392694
130715161021,13071021,Burg Stargard,DE80B,1,1,1,62127491.4182021
130715161024,13071024,Cammin,DE80B,1,1,1,14798444.2684677
130715161026,13071026,Cölpin,DE80B,1,1,1,21277132.1054585
130715161055,13071055,Groß Nemerow,DE80B,1,1,1,21219506.8538999
130715161067,13071067,Holldorf,DE80B,1,1,1,15481050.8711192
130715161090,13071090,Lindetal,DE80B,1,1,1,56334788.9309012
130715161117,13071117,Pragsdorf,DE80B,1,1,1,14368716.5004782
130715162015,13071015,Bredenfelde,DE808,1,1,1,8510897.88643069
130715162018,13071018,Briggow,DE808,1,1,1,14375078.6030337
130715162048,13071048,Grammentin,DE808,1,1,1,17369038.6608293
130715162060,13071060,Gülzow,DE808,1,1,1,12149671.6466627
130715162068,13071068,Ivenack,DE808,1,1,1,39580551.7674043
130715162070,13071070,Jürgenstorf,DE808,1,1,1,22256005.5304381
130715162074,13071074,Kittendorf,DE808,1,1,1,21258942.0954756
130715162079,13071079,Knorrendorf,DE808,1,1,1,28510854.2959404
130715162102,13071102,Mölln,DE808,1,1,1,29711099.7707821
130715162123,13071123,Ritzerow,DE808,1,1,1,22253604.2611444
130715162127,13071127,Rosenow,DE808,1,1,1,31810242.8909994
130715162142,13071142,Stavenhagen,DE808,1,1,1,41132140.638326
130715162169,13071169,Zettemin,DE808,1,1,1,19056623.0875349
130715163002,13071002,Altenhagen,DE808,1,1,1,11020497.6118047
130715163004,13071004,Altentreptow,DE808,1,1,1,52870297.6077797
130715163006,13071006,Bartow,DE808,1,1,1,25223965.3566294
130715163016,13071016,Breesen,DE808,1,1,1,24759578.9708425
130715163017,13071017,Breest,DE808,1,1,1,9404808.55681265
130715163022,13071022,Burow,DE808,1,1,1,17232753.6087717
130715163041,13071041,Gnevkow,DE808,1,1,1,17043088.0240266
130715163044,13071044,Golchen,DE808,1,1,1,23869683.2480646
130715163049,13071049,Grapzow,DE808,1,1,1,15079942.2647084
130715163050,13071050,Grischow,DE808,1,1,1,11229236.4908836
130715163057,13071057,Groß Teetzleben,DE808,1,1,1,21931590.0797784
130715163059,13071059,Gültz,DE808,1,1,1,23781827.4712982
130715163081,13071081,Kriesow,DE808,1,1,1,19737963.4870552
130715163120,13071120,Pripsleben,DE808,1,1,1,10171126.7593684
130715163125,13071125,Röckwitz,DE808,1,1,1,14970886.6997207
130715163135,13071135,Siedenbollentin,DE808,1,1,1,18800479.7288162
130715163146,13071146,Tützpatz,DE808,1,1,1,21598982.8215284
130715163158,13071158,Werder,DE808,1,1,1,30454533.3457683
130715163160,13071160,Wildberg,DE808,1,1,1,22756302.736482
130715163163,13071163,Wolde,DE808,1,1,1,22625683.174578
130715164054,13071054,Groß Miltzow,DE80B,1,1,1,48595881.347235
130715164061,13071061,Helpt,DE80B,1,1,1,22516602.4170696
130715164083,13071083,Kublank,DE80B,1,1,1,13488944.8127512
130715164098,13071098,Mildenitz,DE80B,1,1,1,30106807.7745782
130715164105,13071105,Neetzka,DE80B,1,1,1,13660275.8235367
130715164116,13071116,Petersdorf,DE80B,1,1,1,7852683.42624123
130715164130,13071130,Schönbeck,DE80B,1,1,1,24521113.7204453
130715164132,13071132,Schönhausen,DE80B,1,1,1,17965620.967294
130715164153,13071153,Voigtsdorf,DE80B,1,1,1,8376874.49256102
130715164164,13071164,Woldegk,DE80B,1,1,1,104140136.696218
130720006006,13072006,Bad Doberan,DE807,1,1,1,32817404.3815498
130720029029,13072029,Dummerstorf,DE807,1,1,1,120609602.994394
130720036036,13072036,Graal-Müritz,DE807,11,11,19,6504693.36507407
130720043043,13072043,Güstrow,DE809,1,1,1,70611133.0355188
130720058058,13072058,Kröpelin,DE807,1,1,1,68155145.097136
130720060060,13072060,Kühlungsborn,DE807,1,1,1,15918456.6793724
130720074074,13072074,Neubukow,DE807,1,1,1,25148450.1362066
130720091091,13072091,Sanitz,DE807,1,1,1,82364491.455757
130720093093,13072093,Satow,DE807,1,1,1,119986671.223322
130720106106,13072106,Teterow,DE809,1,1,1,47031656.749728
130725251001,13072001,Admannshagen-Bargeshagen,DE807,1,1,1,15568145.6364674
130725251007,13072007,Bartenshagen-Parkentin,DE807,1,1,1,15244125.2239385
130725251017,13072017,Börgerende-Rethwisch,DE807,1,1,1,15205178.1047712
130725251047,13072047,Hohenfelde,DE807,1,1,1,9550872.8853574
130725251075,13072075,Nienhagen,DE807,1,1,1,5788299.98111195
130725251083,13072083,Reddelich,DE807,1,1,1,9182290.52079747
130725251086,13072086,Retschow,DE807,1,1,1,18845570.5876774
130725251099,13072099,Steffenshagen,DE807,1,1,1,9235949.89203558
130725251117,13072117,Wittenbeck,DE807,1,1,1,9872509.2642869
130725252009,13072009,Baumgarten,DE809,1,1,1,39195138.2154127
130725252013,13072013,Bernitt,DE809,1,1,1,73614134.1282438
130725252020,13072020,Bützow,DE809,1,1,1,40027015.2161596
130725252028,13072028,Dreetz,DE809,1,1,1,11972994.5770361
130725252050,13072050,Jürgenshagen,DE809,1,1,1,42422344.4632895
130725252053,13072053,Klein Belitz,DE809,1,1,1,39275426.3960898
130725252078,13072078,Penzin,DE809,1,1,1,6288676.44028801
130725252089,13072089,Rühn,DE809,1,1,1,14289494.6459136
130725252101,13072101,Steinhagen,DE809,1,1,1,10116572.2234774
130725252104,13072104,Tarnow,DE809,1,1,1,40961786.3997021
130725252114,13072114,Warnow,DE809,1,1,1,42049276.4115058
130725252120,13072120,Zepelin,DE809,1,1,1,22876031.0853014
130725253019,13072019,Broderstorf,DE807,1,1,1,34052093.9091072
130725253054,13072054,Klein Kussewitz,DE807,1,1,1,14502474.0579989
130725253081,13072081,Poppendorf,DE807,1,1,1,13968442.1313825
130725253087,13072087,Roggentin,DE807,1,1,1,9446438.1059384
130725253108,13072108,Thulendorf,DE807,1,1,1,10719764.3190984
130725254004,13072004,Altkalen,DE809,1,1,1,45607386.0849751
130725254010,13072010,Behren-Lübchin,DE809,1,1,1,69124495.5355407
130725254016,13072016,Boddin,DE809,1,1,1,23580258.8303198
130725254031,13072031,Finkenthal,DE809,1,1,1,20488684.275763
130725254035,13072035,Gnoien,DE809,1,1,1,41248069.0740476
130725254068,13072068,Lühburg,DE809,1,1,1,17379568.8029363
130725254111,13072111,Walkendorf,DE809,1,1,1,27676151.0302716
130725255033,13072033,Glasewitz,DE809,1,1,1,15710949.5949926
130725255039,13072039,Groß Schwiesow,DE809,1,1,1,12560613.4049726
130725255042,13072042,Gülzow-Prüzen,DE809,1,1,1,58236037.7271961
130725255044,13072044,Gutow,DE809,1,1,1,23612323.4329764
130725255055,13072055,Klein Upahl,DE809,1,1,1,7914389.04320346
130725255061,13072061,Kuhs,DE809,1,1,1,13899688.549738
130725255067,13072067,Lohmen,DE809,1,1,1,34871750.782995
130725255069,13072069,Lüssow,DE809,1,1,1,16064427.1630816
130725255071,13072071,Mistorf,DE809,1,1,1,25221764.9847362
130725255073,13072073,Mühl Rosin,DE809,1,1,1,24582520.4457947
130725255079,13072079,Plaaz,DE809,1,1,1,34319713.5647977
130725255084,13072084,Reimershagen,DE809,1,1,1,32724019.2527452
130725255092,13072092,Sarmstorf,DE809,1,1,1,11020758.7043942
130725255119,13072119,Zehna,DE809,1,1,1,25774996.1439143
130725256026,13072026,Dobbin-Linstow,DE809,1,1,1,65083953.2853874
130725256048,13072048,Hoppenrade,DE809,1,1,1,28723445.7423729
130725256056,13072056,Krakow am See,DE809,1,1,1,86183343.211456
130725256059,13072059,Kuchelmiß,DE809,1,1,1,38240957.8335318
130725256063,13072063,Lalendorf,DE809,1,1,1,111860899.935644
130725256065,13072065,Langhagen,DE809,1,1,1,27008312.4058355
130725257025,13072025,Diekhof,DE809,1,1,1,33456707.1168049
130725257027,13072027,Dolgen am See,DE809,1,1,1,33236717.4596955
130725257046,13072046,Hohen Sprenz,DE809,1,1,1,22677130.7493151
130725257062,13072062,Laage,DE809,1,1,1,81419879.8299646
130725257112,13072112,Wardow,DE809,1,1,1,69301369.9397901
130725258003,13072003,Alt Sührkow,DE809,1,1,1,25422246.458177
130725258023,13072023,Dahmen,DE809,1,1,1,36287177.6245343
130725258024,13072024,Dalkendorf,DE809,1,1,1,15403964.2316538
130725258038,13072038,Groß Roge,DE809,1,1,1,24325544.3000659
130725258040,13072040,Groß Wokern,DE809,1,1,1,21897894.4769501
130725258041,13072041,Groß Wüstenfelde,DE809,1,1,1,26602050.8275915
130725258045,13072045,Hohen Demzin,DE809,1,1,1,24127832.6893433
130725258049,13072049,Jördenstorf,DE809,1,1,1,27645207.1306244
130725258066,13072066,Lelkendorf,DE809,1,1,1,29980347.3847905
130725258082,13072082,Prebberede,DE809,1,1,1,42985322.1205493
130725258094,13072094,Schorssow,DE809,1,1,1,31357198.2841573
130725258096,13072096,Schwasdorf,DE809,1,1,1,24354627.3380146
130725258103,13072103,Sukow-Levitzow,DE809,1,1,1,20330380.2967955
130725258109,13072109,Thürkow,DE809,1,1,1,14701030.9242488
130725258113,13072113,Warnkenhagen,DE809,1,1,1,19654514.6051481
130725259002,13072002,Alt Bukow,DE807,1,1,1,15184752.9533242
130725259005,13072005,Am Salzhaff,DE807,1,1,1,15421707.5165853
130725259008,13072008,Bastorf,DE807,1,1,1,24940218.7707891
130725259014,13072014,Biendorf,DE807,1,1,1,40603530.2391339
130725259022,13072022,Carinerland,DE807,1,1,1,38379631.6526575
130725259052,13072052,Kirch Mulsow,DE807,1,1,1,14483989.0678306
130725259085,13072085,Rerik,DE807,11,11,19,13449501.9852989
130725260012,13072012,Bentwisch,DE807,1,1,1,14477231.1795538
130725260015,13072015,Blankenhagen,DE807,1,1,1,25279651.9466798
130725260032,13072032,Gelbensande,DE807,1,1,1,33993648.0189522
130725260072,13072072,Mönchhagen,DE807,1,1,1,10909349.2230122
130725260088,13072088,Rövershagen,DE807,1,1,1,21121973.2793184
130725261011,13072011,Benitz,DE807,1,1,1,9533387.25345066
130725261018,13072018,Bröbberow,DE807,1,1,1,14313901.4336324
130725261051,13072051,Kassow,DE807,1,1,1,14390339.3407949
130725261090,13072090,Rukieten,DE807,1,1,1,12326246.6919683
130725261095,13072095,Schwaan,DE807,1,1,1,38325694.5772382
130725261110,13072110,Vorbeck,DE807,1,1,1,15520298.7303991
130725261116,13072116,Wiendorf,DE807,1,1,1,17407413.2506342
130725262021,13072021,Cammin,DE807,1,1,1,32268423.5895204
130725262034,13072034,Gnewitz,DE807,1,1,1,10652580.5897402
130725262037,13072037,Grammow,DE807,1,1,1,16329394.8617962
130725262076,13072076,Nustrow,DE807,1,1,1,6902399.21344307
130725262097,13072097,Selpin,DE807,1,1,1,33425174.3802753
130725262102,13072102,Stubbendorf,DE807,1,1,1,9021345.88705203
130725262105,13072105,Tessin,DE807,1,1,1,24610058.8738244
130725262107,13072107,Thelkow,DE807,1,1,1,25570710.867713
130725262118,13072118,Zarnewanz,DE807,1,1,1,15413041.6972675
130725263030,13072030,Elmenhorst/Lichtenhagen,DE807,11,11,19,204.756270968498
130725263057,13072057,Kritzmow,DE807,1,1,1,14845567.7139518
130725263064,13072064,Lambrechtshagen,DE807,1,1,1,13859549.5547936
130725263077,13072077,Papendorf,DE807,1,1,1,22579852.1803859
130725263080,13072080,Pölchow,DE807,1,1,1,12704947.8057068
130725263098,13072098,Stäbelow,DE807,1,1,1,15016721.5121273
130725263121,13072121,Ziesendorf,DE807,1,1,1,26388503.4530277
130730011011,13073011,Binz,DE80H,1,1,1,25392294.9194109
130730035035,13073035,Grimmen,DE80D,1,1,1,50821621.3607559
130730055055,13073055,Marlow,DE80D,1,1,1,141240710.941762
130730070070,13073070,Putbus,DE80H,1,1,1,66542316.751404
130730080080,13073080,Sassnitz,DE80H,11,11,19,1360750.93845031
130730088088,13073088,Stralsund,DE805,1,1,1,39831595.414186
130730089089,13073089,Süderholz,DE80D,1,1,1,149478105.629343
130730105105,13073105,Zingst,DE80D,1,1,1,49670531.4053555
130735351005,13073005,Altenpleen,DE80D,11,11,19,1292443.61959853
130735351037,13073037,Groß Mohrdorf,DE80D,11,11,19,21627915.6561878
130735351044,13073044,Klausdorf,DE80D,11,11,19,9447603.96343013
130735351046,13073046,Kramerhof,DE80D,1,1,1,18162308.0989854
130735351066,13073066,Preetz,DE80D,1,1,1,14153388.6626275
130735351068,13073068,Prohn,DE80D,1,1,1,16320355.3340532
130735352008,13073008,Bartelshagen II b. Barth,DE80D,1,1,1,14362027.5142675
130735352009,13073009,Barth,DE80D,11,11,19,5811703.7668819
130735352018,13073018,Divitz-Spoldershagen,DE80D,1,1,1,27773907.2845566
130735352025,13073025,Fuhlendorf,DE80D,11,11,19,3437682.61544878
130735352042,13073042,Karnin,DE80D,1,1,1,12724466.14512
130735352043,13073043,Kenz-Küstrow,DE80D,11,11,19,139204.657622069
130735352051,13073051,Löbnitz,DE80D,1,1,1,22334741.7302934
130735352053,13073053,Lüdershagen,DE80D,1,1,1,13859512.4125196
130735352069,13073069,Pruchten,DE80D,1,1,1,8865343.75338777
130735352077,13073077,Saal,DE80D,1,1,1,34829690.2192114
130735352094,13073094,Trinwillershagen,DE80D,1,1,1,34321510.9604462
130735353010,13073010,Bergen auf Rügen,DE80H,1,1,1,52460681.4263687
130735353014,13073014,Buschvitz,DE80H,1,1,1,10764575.2171184
130735353027,13073027,Garz/Rügen,DE80H,11,11,19,6581826.22111825
130735353038,13073038,Gustow,DE80H,1,1,1,28504029.5638141
130735353049,13073049,Lietzow,DE80H,11,11,19,340766.391889389
130735353063,13073063,Parchtitz,DE80H,1,1,1,24950119.5266941
130735353064,13073064,Patzig,DE80H,1,1,1,8263671.33206734
130735353065,13073065,Poseritz,DE80H,1,1,1,40500036.9358282
130735353072,13073072,Ralswiek,DE80H,1,1,1,16848625.3315232
130735353074,13073074,Rappin,DE80H,1,1,1,23784758.9637785
130735353083,13073083,Sehlen,DE80H,1,1,1,20582798.1858894
130735354002,13073002,Ahrenshoop,DE80D,1,1,1,5336850.17664609
130735354012,13073012,Born a. Darß,DE80D,1,1,1,62813223.1161734
130735354017,13073017,Dierhagen,DE80D,11,11,19,5447048.19038296
130735354067,13073067,Prerow,DE80D,1,1,1,11083764.3192397
130735354100,13073100,Wieck a. Darß,DE80D,11,11,19,1334648.22652855
130735354103,13073103,Wustrow,DE80D,11,11,19,5075014.82198821
130735355024,13073024,Franzburg,DE80D,1,1,1,15402698.9331519
130735355029,13073029,Glewitz,DE80D,1,1,1,41933122.315338
130735355034,13073034,Gremersdorf-Buchholz,DE80D,1,1,1,50138678.2270161
130735355057,13073057,Millienhagen-Oebelitz,DE80D,1,1,1,25299436.3755524
130735355062,13073062,Papenhagen,DE80D,1,1,1,21164899.0957233
130735355076,13073076,Richtenberg,DE80D,1,1,1,15607972.1877458
130735355086,13073086,Splietsdorf,DE80D,1,1,1,26199041.2976793
130735355096,13073096,Velgast,DE80D,1,1,1,71952385.1184994
130735355097,13073097,Weitenhagen,DE80D,1,1,1,17023754.3032851
130735355098,13073098,Wendisch Baggendorf,DE80D,1,1,1,21331317.3591991
130735356023,13073023,Elmenhorst,DE80D,1,1,1,22526237.8256814
130735356090,13073090,Sundhagen,DE80D,11,11,19,1125866.8006429
130735356102,13073102,Wittenhagen,DE80D,1,1,1,47070926.5617922
130735357006,13073006,Baabe,DE80H,1,1,1,2303505.46942084
130735357026,13073026,Gager,DE80H,1,1,1,8608719.92078535
130735357031,13073031,Göhren,DE80H,1,1,1,6751520.89670179
130735357048,13073048,Lancken-Granitz,DE80H,11,11,19,2815508.3710275
130735357056,13073056,Middelhagen,DE80H,1,1,1,9615009.82819183
130735357084,13073084,Sellin,DE80H,11,11,19,29118.5370245118
130735357091,13073091,Thiessow,DE80H,1,1,1,2528411.11717403
130735357106,13073106,Zirkow,DE80H,1,1,1,25569337.431682
130735358036,13073036,Groß Kordshagen,DE80D,1,1,1,16242522.9460244
130735358041,13073041,Jakobsdorf,DE80D,1,1,1,17767629.8131454
130735358047,13073047,Kummerow,DE80D,1,1,1,11629917.1898803
130735358054,13073054,Lüssow,DE80D,1,1,1,18832362.1664645
130735358058,13073058,Neu Bartelshagen,DE80D,1,1,1,17564425.7439034
130735358060,13073060,Niepars,DE80D,1,1,1,35979508.4563002
130735358061,13073061,Pantelitz,DE80D,1,1,1,14457637.2356709
130735358087,13073087,Steinhagen,DE80D,1,1,1,33518617.2168308
130735358099,13073099,Wendorf,DE80D,1,1,1,15660527.068467
130735358104,13073104,Zarrendorf,DE80D,1,1,1,4660153.79938395
130735359004,13073004,Altenkirchen,DE80H,11,11,19,144473.089475296
130735359013,13073013,Breege,DE80H,1,1,1,16055958.9396772
130735359019,13073019,Dranske,DE80H,11,11,19,8631013.42994877
130735359030,13073030,Glowe,DE80H,1,1,1,20861872.0845457
130735359052,13073052,Lohme,DE80H,1,1,1,13477276.9472841
130735359071,13073071,Putgarten,DE80H,11,11,19,1215111.46731915
130735359078,13073078,Sagard,DE80H,11,11,19,251450.47562686
130735359101,13073101,Wiek,DE80H,11,11,19,199497.634811894
130735360007,13073007,Bad Sülze,DE80D,1,1,1,26696658.8014665
